post_id,run_id,scraped_at,price,year,make,model,mileage,condition,title_status,body_type,color,seller_type,drivetrain,city,state,zip_code,source_txt,llm_provider,llm_model,llm_ts
7921262925,20260331210029,2026-03-31T21:00:29Z,7900,2011,Honda,CR-V,151000,excellent,clean,SUV,blue,private party,4wd,,,,scrapes/20260331210029/7921262925.txt,vertex,gemini-2.5-flash,2026-03-31T21:12:17.377115Z
7921614123,20260402190013,2026-04-02T19:00:13Z,4500,2015,Nissan,Versa,120802,Used,clean,sedan,Amethyst Gray,dealer,fwd,,,,scrapes/20260402190013/7921614123.txt,vertex,gemini-2.5-flash,2026-04-02T19:12:26.791980Z
7921614684,20260331050005,2026-03-31T05:00:05Z,59000,1969,Chevrolet,Camaro,4664,Used,clean,coupe,blue,dealer,,,,,scrapes/20260331050005/7921614684.txt,vertex,gemini-2.5-flash,2026-03-31T05:12:33.276640Z
7921614763,20260403190005,2026-04-03T19:00:05Z,6700,2009,Chevrolet,Silverado 1500,177265,Used,clean,truck,green,dealer,4wd,,,,scrapes/20260403190005/7921614763.txt,vertex,gemini-2.5-flash,2026-04-03T19:12:15.555077Z
7921614824,20260404000020,2026-04-04T00:00:20Z,14650,2019,Chevrolet,Traverse,87713,Used,clean,SUV,Mosaic Black Metallic,dealer,awd,,,,scrapes/20260404000020/7921614824.txt,vertex,gemini-2.5-flash,2026-04-04T00:12:20.183041Z
7921740355,20260404010005,2026-04-04T01:00:05Z,9998,2015,Subaru,Forester,131732,Used,clean,Wagon,black,dealer,awd,,,,scrapes/20260404010005/7921740355.txt,vertex,gemini-2.5-flash,2026-04-04T01:12:15.587385Z
7921766314,20260403210006,2026-04-03T21:00:06Z,4800,2011,Toyota,Venza,133000,good,clean,SUV,grey,private party,FWD,,,,scrapes/20260403210006/7921766314.txt,vertex,gemini-2.5-flash,2026-04-03T21:12:20.969688Z
7921888310,20260403170006,2026-04-03T17:00:06Z,3000,2013,infiniti,g37x,179282,good,clean,sedan,white,private party,,,,,scrapes/20260403170006/7921888310.txt,vertex,gemini-2.5-flash,2026-04-03T17:12:16.262782Z
7922056251,20260403210006,2026-04-03T21:00:06Z,5999,2004,Chevy,Silverado 2500,200000,,clean,pickup,,private party,4x4,,,,scrapes/20260403210006/7922056251.txt,vertex,gemini-2.5-flash,2026-04-03T21:12:27.224971Z
7922165216,20260330080032,2026-03-30T08:00:32Z,4200,2018,Kia,soul +,170000,excellent,clean,Hatchback,silver,private party,FWD,,,,scrapes/20260330080032/7922165216.txt,vertex,gemini-2.5-flash,2026-03-30T08:12:57.929110Z
7922267738,20260403220045,2026-04-03T22:00:45Z,9500,2007,Freightliner,M2,235000,good,clean,truck,white,private party,rwd,,,,scrapes/20260403220045/7922267738.txt,vertex,gemini-2.5-flash,2026-04-03T22:12:21.069319Z
7922279684,20260404010005,2026-04-04T01:00:05Z,4900,2015,nissan,rogue s,133000,excellent,clean,SUV,black,private party,4wd,,,,scrapes/20260404010005/7922279684.txt,vertex,gemini-2.5-flash,2026-04-04T01:12:26.812777Z
7922382206,20260403200033,2026-04-03T20:00:33Z,4998,2008,Subaru,Outback,146350,Used,clean,Wagon,black,dealer,AWD,,,,scrapes/20260403200033/7922382206.txt,vertex,gemini-2.5-flash,2026-04-03T20:12:29.501557Z
7922387295,20260403220045,2026-04-03T22:00:45Z,17000,2019,Audi,A6 Premium Plus,42250,excellent,clean,sedan,black,private party,,,,,scrapes/20260403220045/7922387295.txt,vertex,gemini-2.5-flash,2026-04-03T22:12:23.646752Z
7922387713,20260326120005,2026-03-26T12:00:05Z,20500,2023,volkswagen,tiguan,21600,excellent,clean,SUV,grey,private party,,,,,scrapes/20260326120005/7922387713.txt,vertex,gemini-2.5-flash,2026-03-26T12:14:26.641678Z
7922465483,20260327140031,2026-03-27T14:00:31Z,,2022,Acura,TLX a-spec,24000,like new,clean,sedan,red,dealer,4wd,,,,scrapes/20260327140031/7922465483.txt,vertex,gemini-2.5-flash,2026-03-27T14:14:41.454095Z
7922507203,20260402090034,2026-04-02T09:00:34Z,12900,2013,Ford,Econoline Cargo Van E-250,108356,Used,clean,van,Oxford White,dealer,fwd,,,,scrapes/20260402090034/7922507203.txt,vertex,gemini-2.5-flash,2026-04-02T09:12:40.704784Z
7922507323,20260331040030,2026-03-31T04:00:30Z,10800,2019,Dodge,Charger,54917,Used,clean,sedan,white,dealer,rwd,,,,scrapes/20260331040030/7922507323.txt,vertex,gemini-2.5-flash,2026-03-31T04:13:37.995138Z
7922507589,20260331010020,2026-03-31T01:00:20Z,13500,2011,Lexus,LS 460,115212,Used,clean,sedan,blue,dealer,4wd,,,,scrapes/20260331010020/7922507589.txt,vertex,gemini-2.5-flash,2026-03-31T01:13:11.692950Z
7922507702,20260331090014,2026-03-31T09:00:14Z,15450,2020,Nissan,Rogue,82675,Used,clean,SUV,blue,dealer,4wd,,,,scrapes/20260331090014/7922507702.txt,vertex,gemini-2.5-flash,2026-03-31T09:14:03.049984Z
7922727165,20260402130013,2026-04-02T13:00:13Z,12500,2018,Ford,F150,155000,good,clean,pickup,silver,private party,4wd,,,,scrapes/20260402130013/7922727165.txt,vertex,gemini-2.5-flash,2026-04-02T13:13:28.836890Z
7922810985,20260403140017,2026-04-03T14:00:17Z,6999,2014,BMW,750LI xdrive,113000,good,rebuilt,sedan,black,private party,4wd,,,,scrapes/20260403140017/7922810985.txt,vertex,gemini-2.5-flash,2026-04-03T14:13:17.307342Z
7922888763,20260403090027,2026-04-03T09:00:27Z,2800,2004,Bmw,3 series,164000,,clean,convertible,,private party,,,,,scrapes/20260403090027/7922888763.txt,vertex,gemini-2.5-flash,2026-04-03T09:13:16.336051Z
7922961530,20260327190032,2026-03-27T19:00:32Z,4000,2008,Dodge,charger,118000,good,clean,sedan,grey,private party,rwd,,,,scrapes/20260327190032/7922961530.txt,vertex,gemini-2.5-flash,2026-03-27T19:15:51.371035Z
7923178106,20260403190005,2026-04-03T19:00:05Z,3900,2013,Subaru,Impreza,150000,,clean,hatchback,,private party,4wd,,,,scrapes/20260403190005/7923178106.txt,vertex,gemini-2.5-flash,2026-04-03T19:13:36.743307Z
7923303801,20260331070005,2026-03-31T07:00:05Z,5200,2014,dodge,grand caravan sxt,109000,excellent,clean,minivan,black,private party,fwd,,,,scrapes/20260331070005/7923303801.txt,vertex,gemini-2.5-flash,2026-03-31T07:15:57.751853Z
7923457320,20260403200033,2026-04-03T20:00:33Z,14950,2013,Lexus,ES350,79000,excellent,clean,sedan,grey,private party,,,,,scrapes/20260403200033/7923457320.txt,vertex,gemini-2.5-flash,2026-04-03T20:13:54.823436Z
7923458871,20260403020005,2026-04-03T02:00:05Z,32930,2018,Lexus,LX 570,75788,excellent,clean,SUV,,dealer,AWD,,,,scrapes/20260403020005/7923458871.txt,vertex,gemini-2.5-flash,2026-04-03T02:14:59.673678Z
7920649827,20260327140031,2026-03-27T14:00:31Z,4500,2008,Honda,Pilot EX,145000,good,clean,SUV,,private party,fwd,,,,scrapes/20260327140031/7920649827.txt,vertex,gemini-2.5-flash,2026-03-27T14:12:20.176206Z
7921098999,20260331130023,2026-03-31T13:00:23Z,5000,2001,dodge,ram 3500,171250,good,clean,pickup,black,private party,4wd,,,,scrapes/20260331130023/7921098999.txt,vertex,gemini-2.5-flash,2026-03-31T13:12:22.185079Z
7921457439,20260403010021,2026-04-03T01:00:21Z,10250,2020,Nissan,Pathfinder S,111432,excellent,clean,SUV,black,private party,4wd,,,,scrapes/20260403010021/7921457439.txt,vertex,gemini-2.5-flash,2026-04-03T01:12:21.538129Z
7921520326,20260402030036,2026-04-02T03:00:36Z,10998,2015,Subaru,Outback,141231,Used,clean,Wagon,White,dealer,awd,,,,scrapes/20260402030036/7921520326.txt,vertex,gemini-2.5-flash,2026-04-02T03:12:30.246299Z
7921603068,20260403020005,2026-04-03T02:00:05Z,14900,2017,Lincoln,MKT Limo,190964,good,clean,Limo,black,private party,4wd,,,,scrapes/20260403020005/7921603068.txt,vertex,gemini-2.5-flash,2026-04-03T02:12:15.073581Z
7921970159,20260403180005,2026-04-03T18:00:05Z,39500,2020,Maserati,Quattroporte,39853,like new,clean,sedan,blue,dealer,4wd,,,,scrapes/20260403180005/7921970159.txt,vertex,gemini-2.5-flash,2026-04-03T18:12:23.586851Z
7922019524,20260404010005,2026-04-04T01:00:05Z,1500,2006,ford,e-350 econoline,190000,fair,clean,van,,private party,fwd,,,,scrapes/20260404010005/7922019524.txt,vertex,gemini-2.5-flash,2026-04-04T01:12:21.018144Z
7922044538,20260403150015,2026-04-03T15:00:15Z,8500,2014,chevrolet,silverado 1500,200526,excellent,clean,pickup,white,private party,4wd,,,,scrapes/20260403150015/7922044538.txt,vertex,gemini-2.5-flash,2026-04-03T15:12:28.230642Z
7922147958,20260328210034,2026-03-28T21:00:34Z,2200,2005,Toyota,Prius Hybrid,270000,good,clean,hatchback,,private party,,,,,scrapes/20260328210034/7922147958.txt,vertex,gemini-2.5-flash,2026-03-28T21:13:04.471076Z
7922266631,20260404000020,2026-04-04T00:00:20Z,6200,2011,acura,mdx,125000,good,clean,SUV,white,private party,,,,,scrapes/20260404000020/7922266631.txt,vertex,gemini-2.5-flash,2026-04-04T00:12:37.317848Z
7922438841,20260403230005,2026-04-03T23:00:05Z,3800,2008,chevrolet,silverado,250000,good,clean,truck,,private party,,,,,scrapes/20260403230005/7922438841.txt,vertex,gemini-2.5-flash,2026-04-03T23:12:32.180060Z
7922507061,20260331000031,2026-03-31T00:00:31Z,15900,2015,Chevrolet,Silverado 1500,126474,Used,clean,truck,grey,dealer,4wd,,,,scrapes/20260331000031/7922507061.txt,vertex,gemini-2.5-flash,2026-03-31T00:13:42.881515Z
7922507263,20260330230005,2026-03-30T23:00:05Z,9900,2015,Mercedes-Benz,GLK-Class,123897,Used,clean,SUV,red,dealer,RWD,,,,scrapes/20260330230005/7922507263.txt,vertex,gemini-2.5-flash,2026-03-30T23:13:29.957801Z
7922588638,20260404000020,2026-04-04T00:00:20Z,6900,2015,Subaru,Forester,150818,like new,clean,SUV,silver,dealer,AWD,,,,scrapes/20260404000020/7922588638.txt,vertex,gemini-2.5-flash,2026-04-04T00:12:56.913072Z
7922825064,20260404010005,2026-04-04T01:00:05Z,2500,2009,Audi,A5 Quattro,215000,fair,clean,coupe,silver,private party,4wd,,,,scrapes/20260404010005/7922825064.txt,vertex,gemini-2.5-flash,2026-04-04T01:13:31.444571Z
7922860906,20260403160030,2026-04-03T16:00:30Z,3550,1983,Chevrolet,C/K Pickup Conventional Cab 1/2 ton,25257,good,clean,pickup,black,private party,4wd,,,,scrapes/20260403160030/7922860906.txt,vertex,gemini-2.5-flash,2026-04-03T16:13:37.495515Z
7922872400,20260404010005,2026-04-04T01:00:05Z,7500,2004,Chrysler,Crossfire,93000,excellent,clean,coupe,grey,private party,rwd,,,,scrapes/20260404010005/7922872400.txt,vertex,gemini-2.5-flash,2026-04-04T01:13:36.113072Z
7922939454,20260404010005,2026-04-04T01:00:05Z,88993,2024,RAM,PROMASTER 2500,25,new,clean,van,white,dealer,fwd,,,,scrapes/20260404010005/7922939454.txt,vertex,gemini-2.5-flash,2026-04-04T01:13:50.218681Z
7922959941,20260403210006,2026-04-03T21:00:06Z,25000,1976,chevrolet,camaro,139000,excellent,clean,coupe,blue,private party,rwd,,,,scrapes/20260403210006/7922959941.txt,vertex,gemini-2.5-flash,2026-04-03T21:13:03.089808Z
7923062721,20260403140017,2026-04-03T14:00:17Z,9999,2013,Honda,Civic,112885,excellent,clean,sedan,blue,dealer,fwd,,,,scrapes/20260403140017/7923062721.txt,vertex,gemini-2.5-flash,2026-04-03T14:13:36.877316Z
7923207597,20260403200033,2026-04-03T20:00:33Z,7400,2015,subaru,outback 3.6r limited awd,179079,like new,clean,wagon,black,dealer,4wd,,,,scrapes/20260403200033/7923207597.txt,vertex,gemini-2.5-flash,2026-04-03T20:13:31.725954Z
7923269623,20260403230005,2026-04-03T23:00:05Z,14800,2016,BMW,5 Series,100300,clean,clean,sedan,Black,dealer,AWD,,,,scrapes/20260403230005/7923269623.txt,vertex,gemini-2.5-flash,2026-04-03T23:13:38.830896Z
7923400592,20260326070100,2026-03-26T07:01:00Z,2500,2011,Subaru,Forester,199000,good,clean,SUV,silver,private party,All-wheel drive,,,,scrapes/20260326070100/7923400592.txt,vertex,gemini-2.5-flash,2026-03-26T07:17:19.799652Z
7923484982,20260404010005,2026-04-04T01:00:05Z,9000,2009,toyota,camry le,70000,excellent,clean,sedan,grey,private party,fwd,,,,scrapes/20260404010005/7923484982.txt,vertex,gemini-2.5-flash,2026-04-04T01:14:36.019970Z
7919824569,20260325220024,2026-03-25T22:00:24Z,16500,1992,jaguar,XJS,66660,excellent,clean,convertible,black,dealer,rwd,,,,scrapes/20260325220024/7919824569.txt,vertex,gemini-2.5-flash,2026-03-25T22:12:26.693709Z
7919962058,20260326130017,2026-03-26T13:00:17Z,4800,1988,chevy,Camaro IROC-Z,100000,body is in good shape good project car needs work,clean,,red,private party,rwd,,,,scrapes/20260326130017/7919962058.txt,vertex,gemini-2.5-flash,2026-03-26T13:12:19.397836Z
7920208963,20260326060031,2026-03-26T06:00:31Z,,2002,Dodge,Neon,150000,,clean,sedan,,dealer,,,,,scrapes/20260326060031/7920208963.txt,vertex,gemini-2.5-flash,2026-03-26T06:12:28.380493Z
7920404383,20260326160054,2026-03-26T16:00:54Z,5500,1995,chevrolet,camaro,188000,great shape,missing,hatchback,plum purple,private party,,,,,scrapes/20260326160054/7920404383.txt,vertex,gemini-2.5-flash,2026-03-26T16:12:24.795331Z
7920417582,20260327110027,2026-03-27T11:00:27Z,3000,2009,CHEVROLET,COBALT,140000,,clean,,,dealer,,,,,scrapes/20260327110027/7920417582.txt,vertex,gemini-2.5-flash,2026-03-27T11:12:18.874333Z
7921159155,20260331130023,2026-03-31T13:00:23Z,10495,2017,Buick,Enclave,107147,excellent,clean,SUV,red,dealer,4wd,,,,scrapes/20260331130023/7921159155.txt,vertex,gemini-2.5-flash,2026-03-31T13:12:26.043004Z
7921449116,20260402140040,2026-04-02T14:00:40Z,10450,2009,Nissan,Frontier Crew Cab,79780,excellent,clean,pickup,black,dealer,4WD,,,,scrapes/20260402140040/7921449116.txt,vertex,gemini-2.5-flash,2026-04-02T14:12:19.609584Z
7921614059,20260403000022,2026-04-03T00:00:22Z,22500,2015,Ford,Super Duty F-350 SRW,120934,Used,clean,truck,black,dealer,4wd,,,,scrapes/20260403000022/7921614059.txt,vertex,gemini-2.5-flash,2026-04-03T00:12:19.576139Z
7921640793,20260403100013,2026-04-03T10:00:13Z,18000,2012,Mercedes-Benz,S-class S550,68000,like new,clean,sedan,black,private party,rwd,,,,scrapes/20260403100013/7921640793.txt,vertex,gemini-2.5-flash,2026-04-03T10:12:12.301002Z
7921820814,20260404010005,2026-04-04T01:00:05Z,59000,2019,ford,f450 super duty,131000,excellent,clean,truck,black,private party,4wd,,,,scrapes/20260404010005/7921820814.txt,vertex,gemini-2.5-flash,2026-04-04T01:12:18.774549Z
7922148637,20260403220045,2026-04-03T22:00:45Z,2500,2005,Honda,Accord LX,220000,fair,clean,sedan,,private party,,,,,scrapes/20260403220045/7922148637.txt,vertex,gemini-2.5-flash,2026-04-03T22:12:15.095864Z
7922324947,20260404010005,2026-04-04T01:00:05Z,3000,2009,CHEVROLET,COBALT,140000,,clean,,,dealer,,,,,scrapes/20260404010005/7922324947.txt,vertex,gemini-2.5-flash,2026-04-04T01:12:29.574362Z
7922507036,20260331080036,2026-03-31T08:00:36Z,12990,2016,Honda,Pilot,120070,Used,clean,SUV,White Diamond Pearl,dealer,4wd,,,,scrapes/20260331080036/7922507036.txt,vertex,gemini-2.5-flash,2026-03-31T08:13:31.779317Z
7922507764,20260330230005,2026-03-30T23:00:05Z,14850,2020,Ford,Fusion,35125,Used,clean,sedan,blue,dealer,fwd,,,,scrapes/20260330230005/7922507764.txt,vertex,gemini-2.5-flash,2026-03-30T23:13:50.098005Z
7922507872,20260404010005,2026-04-04T01:00:05Z,14600,2014,Chevrolet,Silverado 1500,142168,Used,clean,truck,gray,dealer,4wd,,,,scrapes/20260404010005/7922507872.txt,vertex,gemini-2.5-flash,2026-04-04T01:12:54.029743Z
7922548329,20260403230005,2026-04-03T23:00:05Z,25500,1985,Chevrolet,El Camino SS,59000,excellent,clean,coupe,black,dealer,rwd,,,,scrapes/20260403230005/7922548329.txt,vertex,gemini-2.5-flash,2026-04-03T23:12:39.335548Z
7922588869,20260403170006,2026-04-03T17:00:06Z,6900,2018,subaru,crosstrek,188779,like new,clean,hatchback,black,dealer,AWD,,,,scrapes/20260403170006/7922588869.txt,vertex,gemini-2.5-flash,2026-04-03T17:12:44.003156Z
7922590371,20260404000020,2026-04-04T00:00:20Z,9900,2013,mercedes benz,e350,148609,mint,clean,wagon,black,dealer,AWD,,,,scrapes/20260404000020/7922590371.txt,vertex,gemini-2.5-flash,2026-04-04T00:13:05.276407Z
7922673481,20260404010005,2026-04-04T01:00:05Z,1550,2012,chrysler,town & country,166000,good,clean,minivan,custom,private party,fwd,,,,scrapes/20260404010005/7922673481.txt,vertex,gemini-2.5-flash,2026-04-04T01:12:56.473573Z
7922689061,20260326210028,2026-03-26T21:00:28Z,10900,2014,Subaru,XV CrossTrek,124824,excellent,clean,wagon,grey,dealer,4wd,,,,scrapes/20260326210028/7922689061.txt,vertex,gemini-2.5-flash,2026-03-26T21:15:52.947609Z
7922813137,20260403130005,2026-04-03T13:00:05Z,5999,2009,Honda,accord,120000,excellent,clean,sedan,grey,private party,fwd,,,,scrapes/20260403130005/7922813137.txt,vertex,gemini-2.5-flash,2026-04-03T13:12:54.547879Z
7922970700,20260403230005,2026-04-03T23:00:05Z,,2011,Jeep,Grand Cherokee Overland,135168,,clean,SUV,black,dealer,4WD,,,,scrapes/20260403230005/7922970700.txt,vertex,gemini-2.5-flash,2026-04-03T23:13:05.888160Z
7923464447,20260326160054,2026-03-26T16:00:54Z,7900,2012,HONDA,ACCORD LX,123000,excellent,clean,sedan,,private party,,,,,scrapes/20260326160054/7923464447.txt,vertex,gemini-2.5-flash,2026-03-26T16:17:57.110062Z
7923464826,20260326130017,2026-03-26T13:00:17Z,,2016,chevy,silverado 1500,90000,like new,clean,pickup,blue,dealer,4wd,,,,scrapes/20260326130017/7923464826.txt,vertex,gemini-2.5-flash,2026-03-26T13:18:23.300316Z
7923518061,20260403230005,2026-04-03T23:00:05Z,9885,2016,Nissan,Pathfinder,114000,excellent,clean,SUV,blue,private party,AWD,,,,scrapes/20260403230005/7923518061.txt,vertex,gemini-2.5-flash,2026-04-03T23:14:04.035000Z
7920442045,20260326220017,2026-03-26T22:00:17Z,4000,2009,Infiniti,QX56,275000,good,clean,SUV,white,private party,4wd,,,,scrapes/20260326220017/7920442045.txt,vertex,gemini-2.5-flash,2026-03-26T22:12:30.914720Z
7920756308,20260328150026,2026-03-28T15:00:26Z,10000,2008,FORD,F-350,126000,excellent,clean,pickup,white,private party,rwd,,,,scrapes/20260328150026/7920756308.txt,vertex,gemini-2.5-flash,2026-03-28T15:12:10.228850Z
7921159322,20260331090014,2026-03-31T09:00:14Z,9495,2020,subaru,impreza,123946,excellent,clean,wagon,blue,dealer,4wd,,,,scrapes/20260331090014/7921159322.txt,vertex,gemini-2.5-flash,2026-03-31T09:12:21.938546Z
7921373475,20260401180030,2026-04-01T18:00:30Z,8485,2013,BMW,328i X-drive AWD Sedan,113000,good,clean,sedan,black,private party,AWD,,,,scrapes/20260401180030/7921373475.txt,vertex,gemini-2.5-flash,2026-04-01T18:12:17.006638Z
7921670912,20260403190005,2026-04-03T19:00:05Z,25000,2018,ford,e350 super duty cutaway,160000,good,clean,van,white,private party,,,,,scrapes/20260403190005/7921670912.txt,vertex,gemini-2.5-flash,2026-04-03T19:12:18.595230Z
7921994075,20260403230005,2026-04-03T23:00:05Z,800,2005,BMW,325i,181000,good,clean,sedan,,private party,,,,,scrapes/20260403230005/7921994075.txt,vertex,gemini-2.5-flash,2026-04-03T23:12:20.611835Z
7922420256,20260404010005,2026-04-04T01:00:05Z,2600,1998,Toyota,Camry,168000,,clean,sedan,,private party,,,,,scrapes/20260404010005/7922420256.txt,vertex,gemini-2.5-flash,2026-04-04T01:12:43.901946Z
7922507642,20260403190005,2026-04-03T19:00:05Z,8800,2015,Kia,Optima,116669,Used,clean,sedan,silver,dealer,,,,,scrapes/20260403190005/7922507642.txt,vertex,gemini-2.5-flash,2026-04-03T19:12:54.217783Z
7922507737,20260403140017,2026-04-03T14:00:17Z,8900,2017,Hyundai,Elantra,105189,Used,clean,sedan,red,dealer,,,,,scrapes/20260403140017/7922507737.txt,vertex,gemini-2.5-flash,2026-04-03T14:13:02.711628Z
7922507838,20260331100030,2026-03-31T10:00:30Z,9400,2015,Honda,Civic Sedan,130759,Used,clean,sedan,Dyno Blue Pearl,dealer,,,,,scrapes/20260331100030/7922507838.txt,vertex,gemini-2.5-flash,2026-03-31T10:13:05.434523Z
7922508800,20260331050005,2026-03-31T05:00:05Z,20950,2018,Land Rover,Range Rover Sport,93146,Used,clean,SUV,white,dealer,awd,,,,scrapes/20260331050005/7922508800.txt,vertex,gemini-2.5-flash,2026-03-31T05:13:25.016911Z
7922693133,20260326210028,2026-03-26T21:00:28Z,5900,2016,Ford,Fiesta S,88133,excellent,clean,sedan,white,dealer,fwd,,,,scrapes/20260326210028/7922693133.txt,vertex,gemini-2.5-flash,2026-03-26T21:16:01.347675Z
7922800852,20260404000020,2026-04-04T00:00:20Z,11800,2018,Subaru,Outback,117800,like new,clean,SUV,red,private party,4wd,,,,scrapes/20260404000020/7922800852.txt,vertex,gemini-2.5-flash,2026-04-04T00:13:12.981512Z
7923189849,20260403230005,2026-04-03T23:00:05Z,9000,2015,Honda,Civic,74500,excellent,rebuilt,,black,private party,,,,,scrapes/20260403230005/7923189849.txt,vertex,gemini-2.5-flash,2026-04-03T23:13:21.965042Z
7923269477,20260403210006,2026-04-03T21:00:06Z,12800,2014,Mazda,CX-5,99800,,clean,Sport Utility,Gray,dealer,AWD,,,,scrapes/20260403210006/7923269477.txt,vertex,gemini-2.5-flash,2026-04-03T21:13:23.866044Z
7923277819,20260403080024,2026-04-03T08:00:24Z,7995,2008,Acura,RDX SH-AWD,131799,,clean,SUV,red,dealer,4wd,,,,scrapes/20260403080024/7923277819.txt,vertex,gemini-2.5-flash,2026-04-03T08:13:31.608760Z
7919961889,20260326160054,2026-03-26T16:00:54Z,3288,2007,ford,focus,185000,,clean,,,dealer,fwd,,,,scrapes/20260326160054/7919961889.txt,vertex,gemini-2.5-flash,2026-03-26T16:12:16.005238Z
7920420866,20260327110027,2026-03-27T11:00:27Z,75000,1967,Chevrolet,Chevelle SS,500,excellent,clean,coupe,blue,private party,rwd,,,,scrapes/20260327110027/7920420866.txt,vertex,gemini-2.5-flash,2026-03-27T11:12:22.773463Z
7920650815,20260327160036,2026-03-27T16:00:36Z,18990,1985,mazda,rx7,66350,,clean,,Sunrise Red Gray Cloth,private party,,,,,scrapes/20260327160036/7920650815.txt,vertex,gemini-2.5-flash,2026-03-27T16:12:22.819623Z
7921085080,20260331020018,2026-03-31T02:00:18Z,3288,2002,Dodge,Neon,150000,,clean,,,dealer,,,,,scrapes/20260331020018/7921085080.txt,vertex,gemini-2.5-flash,2026-03-31T02:12:23.972251Z
7921158442,20260330200037,2026-03-30T20:00:37Z,6495,2013,Nissan,Altima,127789,excellent,clean,sedan,white,dealer,fwd,,,,scrapes/20260330200037/7921158442.txt,vertex,gemini-2.5-flash,2026-03-30T20:12:21.671053Z
7922165391,20260326220017,2026-03-26T22:00:17Z,4700,2014,volkswagen,tiguan,158000,excellent,clean,SUV,blue,private party,,,,,scrapes/20260326220017/7922165391.txt,vertex,gemini-2.5-flash,2026-03-26T22:14:15.389416Z
7922507145,20260331100030,2026-03-31T10:00:30Z,10850,2015,Ford,Fusion,92276,Used,clean,sedan,black,dealer,awd,,,,scrapes/20260331100030/7922507145.txt,vertex,gemini-2.5-flash,2026-03-31T10:12:55.166018Z
7922507463,20260403200033,2026-04-03T20:00:33Z,20900,2014,Mercedes-Benz,S-Class,82595,Used,clean,sedan,gray,dealer,awd,,,,scrapes/20260403200033/7922507463.txt,vertex,gemini-2.5-flash,2026-04-03T20:12:44.092565Z
7922507666,20260331130023,2026-03-31T13:00:23Z,12850,2016,Dodge,Grand Caravan,48019,Used,clean,minivan,blue,dealer,fwd,,,,scrapes/20260331130023/7922507666.txt,vertex,gemini-2.5-flash,2026-03-31T13:14:29.256505Z
7923121216,20260403190005,2026-04-03T19:00:05Z,3288,2002,Dodge,Neon,150000,,clean,,,dealer,,,,,scrapes/20260403190005/7923121216.txt,vertex,gemini-2.5-flash,2026-04-03T19:13:28.843930Z
7923197043,20260403050029,2026-04-03T05:00:29Z,9998,2015,Subaru,XV Crosstrek,154359,Used,clean,SUV,Gray,dealer,awd,,,,scrapes/20260403050029/7923197043.txt,vertex,gemini-2.5-flash,2026-04-03T05:14:06.627247Z
7923252224,20260403230005,2026-04-03T23:00:05Z,3300,2010,hyundia,elantra,133500,good,clean,sedan,grey,private party,fwd,,,,scrapes/20260403230005/7923252224.txt,vertex,gemini-2.5-flash,2026-04-03T23:13:29.680537Z
7920002809,20260326120005,2026-03-26T12:00:05Z,9300,2015,Toyota,Rav4 Limited,175000,like new,clean,SUV,grey,private party,4wd,,,,scrapes/20260326120005/7920002809.txt,vertex,gemini-2.5-flash,2026-03-26T12:12:24.011203Z
7920757848,20260330050005,2026-03-30T05:00:05Z,11900,2014,Acura,MDX,145379,Used,clean,SUV,blue,dealer,AWD,,,,scrapes/20260330050005/7920757848.txt,vertex,gemini-2.5-flash,2026-03-30T05:12:18.294962Z
7921492065,20260327200032,2026-03-27T20:00:32Z,2800,2005,Toyota,Camry,220000,good,clean,sedan,,private party,,,,,scrapes/20260327200032/7921492065.txt,vertex,gemini-2.5-flash,2026-03-27T20:12:41.769989Z
7921578505,20260401100030,2026-04-01T10:00:30Z,2200,1993,Buick,regal custom coupe,54600,good,clean,coupe,,private party,,,,,scrapes/20260401100030/7921578505.txt,vertex,gemini-2.5-flash,2026-04-01T10:12:16.406396Z
7921614144,20260402230006,2026-04-02T23:00:06Z,13900,2017,Ford,Explorer,64208,Used,clean,SUV,silver,dealer,4wd,,,,scrapes/20260402230006/7921614144.txt,vertex,gemini-2.5-flash,2026-04-02T23:12:22.402576Z
7921873546,20260404000020,2026-04-04T00:00:20Z,5000,2003,jeep,liberty sport,48000,like new,clean,truck,,dealer,4wd,,,,scrapes/20260404000020/7921873546.txt,vertex,gemini-2.5-flash,2026-04-04T00:12:26.224212Z
7922393570,20260404000020,2026-04-04T00:00:20Z,8000,2015,Nissan,Pathfinder,154800,excellent,clean,SUV,silver,private party,4wd,,,,scrapes/20260404000020/7922393570.txt,vertex,gemini-2.5-flash,2026-04-04T00:12:42.853819Z
7922483601,20260331130023,2026-03-31T13:00:23Z,8500,2011,Chevrolet,Tahoe,178907,Used,clean,SUV,Red Jewel Tintcoat,dealer,4wd,,,,scrapes/20260331130023/7922483601.txt,vertex,gemini-2.5-flash,2026-03-31T13:13:41.113228Z
7922501656,20260403140017,2026-04-03T14:00:17Z,7300,2010,HONDA,CR-V LX,149000,excellent,clean,SUV,,private party,4wd,,,,scrapes/20260403140017/7922501656.txt,vertex,gemini-2.5-flash,2026-04-03T14:12:46.526774Z
7922507115,20260331110023,2026-03-31T11:00:23Z,18900,2020,Audi,Q3,77916,Used,clean,SUV,Chronos Gray Metallic,dealer,awd,,,,scrapes/20260331110023/7922507115.txt,vertex,gemini-2.5-flash,2026-03-31T11:13:22.108668Z
